site,date,ecoli,air_temperature,water_temperature,watershed,waterbody
5303305,2019-05-09,33.33333333,23.5,13.5,Swamp Creek,Little Swamp Creek
5303305,2019-06-25,83.33333333,20.5,15.0,Swamp Creek,Little Swamp Creek
5303305,2019-07-25,150.0,20.0,15.5,Swamp Creek,Little Swamp Creek
5303305,2019-08-31,177.7777778,22.5,17.5,Swamp Creek,Little Swamp Creek
5303305,2019-09-10,2733.333333,17.0,16.0,Swamp Creek,Little Swamp Creek
5303305,2019-10-31,55.55555556,7.5,6.5,Swamp Creek,Little Swamp Creek
5303305,2019-11-22,16.66666667,7.0,7.0,Swamp Creek,Little Swamp Creek
5303305,2019-12-31,83.33333333,9.5,8.0,Swamp Creek,Little Swamp Creek
5303305,2020-01-18,16.66666667,8.5,7.5,Swamp Creek,Little Swamp Creek
5303305,2020-02-26,16.66666667,9.5,7.5,Swamp Creek,Little Swamp Creek
5303305,2020-03-28,166.6666667,10.0,8.5,Swamp Creek,Little Swamp Creek
5303305,2020-04-22,650.0,11.5,11.0,Swamp Creek,Little Swamp Creek
5303305,2020-05-28,500.0,18.5,15.0,Swamp Creek,Little Swamp Creek
5303305,2020-06-13,866.6666667,13.0,13.5,Swamp Creek,Little Swamp Creek
5303305,2020-07-29,177.7777778,23.0,18.0,Swamp Creek,Little Swamp Creek
5303305,2020-08-06,6133.333333,13.0,17.0,Swamp Creek,Little Swamp Creek
5303305,2020-09-26,450.0,14.0,14.5,Swamp Creek,Little Swamp Creek
5303305,2020-10-11,1133.333333,11.5,12.5,Swamp Creek,Little Swamp Creek
5303305,2020-11-30,83.33333333,9.0,8.0,Swamp Creek,Little Swamp Creek
5303305,2020-12-22,83.33333333,6.0,7.0,Swamp Creek,Little Swamp Creek
5303305,2021-01-29,16.66666667,5.0,7.0,Swamp Creek,Little Swamp Creek
5303305,2021-02-28,33.33333333,10.5,7.5,Swamp Creek,Little Swamp Creek
5303305,2021-03-26,16.66666667,10.0,8.0,Swamp Creek,Little Swamp Creek
5303305,2021-04-19,16.66666667,15.5,11.5,Swamp Creek,Little Swamp Creek
5303305,2021-05-27,83.33333333,12.0,12.5,Swamp Creek,Little Swamp Creek
5303305,2021-06-24,83.33333333,22.0,19.0,Swamp Creek,Little Swamp Creek
5303305,2021-07-22,116.6666667,17.5,15.0,Swamp Creek,Little Swamp Creek
5303305,2021-08-27,1166.666667,15.0,15.0,Swamp Creek,Little Swamp Creek
5303305,2021-09-18,4766.666667,13.5,14.0,Swamp Creek,Little Swamp Creek
5303305,2021-10-30,283.3333333,9.5,10.0,Swamp Creek,Little Swamp Creek
5303305,2021-11-10,66.66666667,10.0,10.0,Swamp Creek,Little Swamp Creek
5303305,2022-01-03,616.6666667,2.0,3.5,Swamp Creek,Little Swamp Creek
5303305,2022-02-03,150.0,7.5,6.5,Swamp Creek,Little Swamp Creek
5303305,2022-03-10,16.66666667,1.0,4.0,Swamp Creek,Little Swamp Creek
5303305,2022-04-03,133.3333333,7.0,8.0,Swamp Creek,Little Swamp Creek
5303305,2022-05-26,150.0,17.0,14.0,Swamp Creek,Little Swamp Creek
5303305,2022-07-22,100.0,21.0,17.5,Swamp Creek,Little Swamp Creek
5303305,2022-08-16,33.33333333,20.0,16.5,Swamp Creek,Little Swamp Creek
5303305,2022-09-29,166.6666667,19.0,14.5,Swamp Creek,Little Swamp Creek
5303305,2022-10-31,266.6666667,9.0,12.0,Swamp Creek,Little Swamp Creek
5303305,2022-12-12,66.66666667,3.5,7.0,Swamp Creek,Little Swamp Creek
5303305,2023-01-05,50.0,11.0,7.5,Swamp Creek,Little Swamp Creek
5303305,2023-03-28,0.0,15.5,10.0,Swamp Creek,Little Swamp Creek
5303305,2023-05-23,633.3333333,12.5,13.0,Swamp Creek,Little Swamp Creek
5303305,2023-07-25,216.6666667,18.0,16.5,Swamp Creek,Little Swamp Creek
5303305,2023-08-25,250.0,23.5,17.0,Swamp Creek,Little Swamp Creek
5303305,2023-10-23,533.3333333,11.0,13.0,Swamp Creek,Little Swamp Creek
5303305,2023-11-30,133.3333333,6.0,4.0,Swamp Creek,Little Swamp Creek
5303305,2023-12-05,833.3333333,0.0,0.0,Swamp Creek,Little Swamp Creek
5303305,2024-01-27,133.3333333,12.0,9.0,Swamp Creek,Little Swamp Creek
5303305,2024-03-07,22.22222222,13.0,12.0,Swamp Creek,Little Swamp Creek
5303305,2024-04-30,122.2222222,10.5,10.0,Swamp Creek,Little Swamp Creek
5303305,2024-05-31,66.66666667,18.0,12.5,Swamp Creek,Little Swamp Creek
5303305,2024-06-18,277.78,15.5,12.5,Swamp Creek,Little Swamp Creek
5303305,2024-07-20,188.89,23.0,16.5,Swamp Creek,Little Swamp Creek
5303305,2024-09-29,83.33,14.5,13.0,Swamp Creek,Little Swamp Creek
5303305,2024-10-23,0.0,11.5,11.0,Swamp Creek,Little Swamp Creek
5303305,2024-12-24,316.67,9.5,8.0,Swamp Creek,Little Swamp Creek
5303305,2025-01-21,50.0,5.0,3.0,Swamp Creek,Little Swamp Creek
5303305,2025-04-15,100.0,14.0,11.0,Swamp Creek,Little Swamp Creek
5303305,2025-05-27,83.33,22.0,17.5,Swamp Creek,Little Swamp Creek
5303305,2025-06-30,33.33,28.0,18.0,Swamp Creek,Little Swamp Creek
5303305,2025-07-28,133.33,27.0,17.0,Swamp Creek,Little Swamp Creek
5303305,2025-08-18,100.0,22.0,18.0,Swamp Creek,Little Swamp Creek
5303305,2025-09-19,77.78,22.0,16.0,Swamp Creek,Little Swamp Creek
5303305,2025-09-21,3100.0,15.0,15.0,Swamp Creek,Little Swamp Creek
5303305,2025-10-19,100.0,14.0,11.0,Swamp Creek,Little Swamp Creek
5303305,2025-11-26,77.78,9.0,9.0,Swamp Creek,Little Swamp Creek
5303305,2025-12-12,0.0,11.0,10.0,Swamp Creek,Little Swamp Creek
5303305,2026-01-24,22.22,5.0,3.0,Swamp Creek,Little Swamp Creek
5303305,2026-02-24,100.0,9.0,6.0,Swamp Creek,Little Swamp Creek
5303305,2026-03-29,22.22,8.0,8.5,Swamp Creek,Little Swamp Creek
5303306,2016-10-16,333.3333333,12.5,12.0,Lake Washington-Sammamish River,Stream 0056
5303306,2016-11-12,66.66666667,14.0,12.5,Lake Washington-Sammamish River,Stream 0056
5303306,2017-01-14,0.0,2.0,3.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-02-12,0.0,7.5,5.5,Lake Washington-Sammamish River,Stream 0056
5303306,2017-03-12,0.0,10.0,7.5,Lake Washington-Sammamish River,Stream 0056
5303306,2017-04-07,33.33333333,11.0,10.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-05-07,0.0,16.0,12.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-06-11,0.0,15.0,13.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-07-04,833.3333333,17.5,14.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-08-20,66.66666667,17.0,13.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-09-16,100.0,14.0,13.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-11-19,0.0,10.0,9.0,Lake Washington-Sammamish River,Stream 0056
5303306,2017-12-17,0.0,8.0,7.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-01-13,33.33333333,11.0,8.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-02-11,0.0,4.0,5.5,Lake Washington-Sammamish River,Stream 0056
5303306,2018-03-11,0.0,7.0,5.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-04-09,0.0,10.5,8.5,Lake Washington-Sammamish River,Stream 0056
5303306,2018-05-12,0.0,21.0,12.5,Lake Washington-Sammamish River,Stream 0056
5303306,2018-06-10,100.0,13.0,12.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-07-08,83.33333333,23.0,16.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-08-12,50.0,19.0,16.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-09-15,116.6666667,15.0,14.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-10-20,0.0,11.5,11.5,Lake Washington-Sammamish River,Stream 0056
5303306,2018-11-18,0.0,6.0,8.0,Lake Washington-Sammamish River,Stream 0056
5303306,2018-12-08,0.0,4.2,6.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-01-20,0.0,7.0,6.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-02-17,33.33333333,3.0,4.0,Lake Washington-Sammamish River,Stream 0056
5303306,2019-03-17,0.0,10.5,6.0,Lake Washington-Sammamish River,Stream 0056
5303306,2019-04-14,50.0,8.0,8.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-05-20,200.0,14.0,12.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-06-14,0.0,15.5,14.0,Lake Washington-Sammamish River,Stream 0056
5303306,2019-07-07,0.0,18.0,14.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-08-12,0.0,9.0,8.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-08-27,100.0,26.0,17.5,Lake Washington-Sammamish River,Stream 0056
5303306,2019-12-08,0.0,9.0,8.5,Lake Washington-Sammamish River,Stream 0056
5303306,2020-01-26,0.0,12.5,8.0,Lake Washington-Sammamish River,Stream 0056
5303306,2020-02-29,0.0,7.0,7.0,Lake Washington-Sammamish River,Stream 0056
5303306,2021-04-11,0.0,12.0,8.5,Lake Washington-Sammamish River,Stream 0056
5303306,2021-07-12,66.66666667,23.0,16.5,Lake Washington-Sammamish River,Stream 0056
5303306,2022-01-09,150.0,4.0,5.0,Lake Washington-Sammamish River,Stream 0056
5303306,2023-01-19,33.33333333,0.0,0.0,Lake Washington-Sammamish River,Stream 0056
5303306,2023-12-09,366.6666667,3.0,7.5,Lake Washington-Sammamish River,Stream 0056
5303306,2024-04-20,83.33333333,18.5,10.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-05-18,350.0,10.0,11.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-06-23,400.0,17.0,14.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-07-29,450.0,17.0,15.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-08-17,166.67,21.5,16.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-09-22,200.0,16.5,14.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-10-13,383.33,13.0,12.0,Lake Washington-Sammamish River,Stream 0056
5303306,2024-12-22,116.67,9.0,8.5,Lake Washington-Sammamish River,Stream 0056
5303306,2025-02-02,66.67,1.5,5.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-03-02,50.0,10.5,8.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-04-05,16.67,21.0,,Lake Washington-Sammamish River,Stream 0056
5303306,2025-05-04,16.67,12.5,9.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-06-01,100.0,16.0,12.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-07-06,183.33,23.5,17.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-08-03,150.0,18.0,14.5,Lake Washington-Sammamish River,Stream 0056
5303306,2025-09-07,266.67,18.0,15.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-10-12,183.33,10.0,13.0,Lake Washington-Sammamish River,Stream 0056
5303306,2025-12-06,1033.33,12.0,9.0,Lake Washington-Sammamish River,Stream 0056
5303306,2026-01-04,233.33,10.0,7.5,Lake Washington-Sammamish River,Stream 0056
5303306,2026-02-01,133.33,11.0,8.0,Lake Washington-Sammamish River,Stream 0056
5303307,2015-09-15,233.3333333,16.0,14.0,Swamp Creek,Swamp Creek
5303307,2015-10-12,166.6666667,14.0,12.5,Swamp Creek,Swamp Creek
5303307,2015-11-15,200.0,5.5,8.0,Swamp Creek,Swamp Creek
5303307,2015-12-15,33.33333333,4.5,5.5,Swamp Creek,Swamp Creek
5303307,2016-01-16,0.0,8.0,6.5,Swamp Creek,Swamp Creek
5303307,2016-02-09,0.0,10.0,5.5,Swamp Creek,Swamp Creek
5303307,2016-03-04,0.0,10.0,7.0,Swamp Creek,Swamp Creek
5303307,2016-04-04,300.0,10.0,10.0,Swamp Creek,Swamp Creek
5303307,2016-05-15,100.0,10.0,11.0,Swamp Creek,Swamp Creek
5303307,2016-06-06,100.0,26.5,19.0,Swamp Creek,Swamp Creek
5303307,2016-07-02,166.6666667,20.0,17.0,Swamp Creek,Swamp Creek
5303307,2016-08-09,300.0,18.0,16.5,Swamp Creek,Swamp Creek
5303307,2016-08-21,33.33333333,20.5,17.0,Swamp Creek,Swamp Creek
5303307,2016-09-03,1566.666667,14.5,15.0,Swamp Creek,Swamp Creek
5303307,2016-10-17,100.0,12.0,11.0,Swamp Creek,Swamp Creek
5303307,2016-11-10,33.33333333,14.5,11.0,Swamp Creek,Swamp Creek
5303307,2016-12-03,0.0,8.5,8.5,Swamp Creek,Swamp Creek
5303307,2017-01-08,66.66666667,7.5,2.5,Swamp Creek,Swamp Creek
5303307,2017-02-05,33.33333333,9.0,5.0,Swamp Creek,Swamp Creek
5303307,2017-03-04,0.0,8.0,7.0,Swamp Creek,Swamp Creek
5303307,2017-04-02,200.0,11.5,11.0,Swamp Creek,Swamp Creek
5303307,2017-05-06,266.6666667,11.5,11.5,Swamp Creek,Swamp Creek
5303307,2017-06-01,33.33333333,19.0,15.0,Swamp Creek,Swamp Creek
5303307,2017-07-05,0.0,21.0,17.5,Swamp Creek,Swamp Creek
5303307,2017-08-06,133.3333333,24.5,18.5,Swamp Creek,Swamp Creek
5303307,2017-09-03,133.3333333,26.0,17.5,Swamp Creek,Swamp Creek
5303307,2017-09-20,66.66666667,13.5,12.5,Swamp Creek,Swamp Creek
5303307,2017-10-01,100.0,15.0,13.0,Swamp Creek,Swamp Creek
5303307,2017-11-05,433.3333333,3.5,6.0,Swamp Creek,Swamp Creek
5303307,2017-12-19,166.6666667,6.5,8.0,Swamp Creek,Swamp Creek
5303307,2018-01-21,0.0,8.5,7.0,Swamp Creek,Swamp Creek
5303307,2018-02-11,66.66666667,6.0,5.0,Swamp Creek,Swamp Creek
5303307,2018-03-16,33.33333333,10.5,5.5,Swamp Creek,Swamp Creek
5303307,2018-04-13,0.0,10.0,8.5,Swamp Creek,Swamp Creek
5303307,2018-05-15,133.3333333,20.0,16.0,Swamp Creek,Swamp Creek
5303307,2018-06-05,100.0,16.5,13.0,Swamp Creek,Swamp Creek
5303307,2018-07-20,83.33333333,17.5,15.5,Swamp Creek,Swamp Creek
5303307,2019-01-14,50.0,4.5,3.0,Swamp Creek,Swamp Creek
5303307,2019-02-14,100.0,2.0,1.0,Swamp Creek,Swamp Creek
5303307,2019-03-10,0.0,5.5,2.5,Swamp Creek,Swamp Creek
5303307,2019-04-10,16.66666667,9.0,9.0,Swamp Creek,Swamp Creek
5303307,2019-05-09,133.3333333,21.0,14.0,Swamp Creek,Swamp Creek
5303307,2019-06-25,83.33333333,20.0,15.0,Swamp Creek,Swamp Creek
5303307,2019-07-25,150.0,19.5,16.0,Swamp Creek,Swamp Creek
5303307,2019-08-31,311.1111111,21.5,17.0,Swamp Creek,Swamp Creek
5303307,2019-09-13,133.3333333,17.0,16.0,Swamp Creek,Swamp Creek
5303307,2019-10-31,22.22222222,7.0,5.5,Swamp Creek,Swamp Creek
5303307,2019-11-22,0.0,5.5,5.0,Swamp Creek,Swamp Creek
5303307,2019-12-31,16.66666667,9.0,7.0,Swamp Creek,Swamp Creek
5303307,2020-01-18,33.33333333,8.5,6.0,Swamp Creek,Swamp Creek
5303307,2020-02-26,0.0,8.0,7.0,Swamp Creek,Swamp Creek
5303307,2020-03-28,0.0,10.0,8.0,Swamp Creek,Swamp Creek
5303307,2020-04-29,11.11111111,19.0,13.5,Swamp Creek,Swamp Creek
5303307,2020-05-28,100.0,19.5,14.0,Swamp Creek,Swamp Creek
5303307,2020-06-13,150.0,14.0,13.5,Swamp Creek,Swamp Creek
5303307,2020-07-29,100.0,25.0,18.5,Swamp Creek,Swamp Creek
5303307,2020-08-08,250.0,18.5,16.5,Swamp Creek,Swamp Creek
5303307,2020-09-26,250.0,15.5,14.0,Swamp Creek,Swamp Creek
5303307,2020-10-31,50.0,7.0,7.5,Swamp Creek,Swamp Creek
5303307,2020-11-30,66.66666667,8.0,6.5,Swamp Creek,Swamp Creek
5303307,2020-12-22,233.3333333,5.0,6.0,Swamp Creek,Swamp Creek
5303307,2021-01-29,0.0,7.0,6.0,Swamp Creek,Swamp Creek
5303307,2021-02-28,0.0,9.0,7.0,Swamp Creek,Swamp Creek
5303307,2021-03-26,100.0,9.5,7.0,Swamp Creek,Swamp Creek
5303307,2021-04-19,16.66666667,14.0,11.0,Swamp Creek,Swamp Creek
5303307,2021-05-27,200.0,13.0,12.5,Swamp Creek,Swamp Creek
5303307,2021-06-25,66.66666667,25.5,19.5,Swamp Creek,Swamp Creek
5303307,2021-07-22,166.6666667,17.0,15.0,Swamp Creek,Swamp Creek
5303308,2015-09-11,200.0,17.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2015-10-10,1266.666667,17.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2015-11-16,0.0,6.0,8.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2015-12-17,100.0,3.0,5.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-01-23,66.66666667,7.0,6.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-02-22,0.0,7.5,8.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-03-22,166.6666667,8.0,9.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-04-16,400.0,11.5,13.7,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-05-19,0.0,10.0,11.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-06-22,33.33333333,17.0,14.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-07-16,66.66666667,18.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-08-09,100.0,12.0,10.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-09-03,400.0,13.0,13.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-10-27,66.66666667,12.0,12.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-11-29,100.0,9.0,9.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2016-12-16,0.0,-1.0,4.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-02-23,0.0,6.6,6.6,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-03-10,0.0,12.0,8.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-04-15,0.0,11.0,10.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-05-22,166.6666667,16.0,12.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-07-05,233.3333333,17.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-08-22,166.6666667,23.0,16.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-09-20,100.0,13.0,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-10-21,300.0,7.0,11.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-11-16,66.66666667,7.0,8.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2017-12-12,66.66666667,4.0,6.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-01-20,66.66666667,7.0,5.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-02-20,66.66666667,3.0,5.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-03-19,100.0,10.0,9.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-04-21,133.3333333,11.0,10.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-05-22,200.0,20.5,13.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-06-11,300.0,13.0,12.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-07-21,700.0,,,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-08-28,433.3333333,10.0,5.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-09-28,200.0,9.5,7.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-10-20,300.0,4.0,5.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2018-11-19,66.66666667,5.6,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-01-19,33.33333333,10.5,7.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-02-21,66.66666667,4.5,4.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-03-18,33.33333333,11.0,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-04-20,33.33333333,10.0,10.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-05-25,66.66666667,11.0,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-06-21,166.6666667,14.5,13.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-07-20,33.33333333,18.5,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-08-16,433.3333333,16.5,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-09-12,133.3333333,5.5,7.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-09-24,166.6666667,14.5,15.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-10-19,333.3333333,9.0,10.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-11-22,33.33333333,4.0,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2019-12-09,133.3333333,5.5,7.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-01-30,33.33333333,6.0,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-02-21,0.0,3.0,5.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-03-22,33.33333333,12.0,9.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-04-17,33.33333333,15.0,10.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-05-19,100.0,13.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-06-18,233.3333333,17.0,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-07-20,266.6666667,22.5,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-08-21,266.6666667,19.0,15.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-09-22,300.0,14.0,15.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-10-24,66.66666667,5.5,9.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2020-12-17,33.33333333,9.5,8.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-01-16,6600.0,5.0,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-02-19,33.33333333,10.0,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-03-23,33.33333333,10.0,8.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-04-17,366.6666667,17.0,12.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-05-22,933.3333333,12.0,11.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-06-19,566.6666667,16.0,13.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-07-24,633.3333333,20.5,15.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-08-20,1466.666667,16.5,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-09-22,933.3333333,15.5,13.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-10-23,333.3333333,10.5,11.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-11-21,1566.666667,7.5,8.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2021-12-18,1566.666667,8.0,6.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-01-22,633.3333333,5.0,6.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-02-19,733.3333333,5.0,7.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-03-27,100.0,13.5,10.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-04-24,366.6666667,14.0,10.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-05-22,1133.333333,16.0,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-06-25,800.0,25.5,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-07-30,1566.666667,23.5,15.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-08-20,1766.666667,18.5,15.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-09-18,2600.0,22.5,14.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-10-15,500.0,16.0,12.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-11-20,33.33333333,0.0,0.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2022-12-11,100.0,7.0,6.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-02-11,66.66666667,6.5,6.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-03-11,333.3333333,7.5,6.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-04-08,333.3333333,9.0,9.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-06-10,27400.0,0.0,0.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-07-08,11000.0,16.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-09-10,366.6666667,19.5,13.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-10-08,133.3333333,15.0,14.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-11-12,300.0,10.0,8.8,Lake Washington-Sammamish River,MacAleer Creek
5303308,2023-12-10,200.0,11.0,8.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-01-13,66.66666667,-5.0,4.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-02-10,33.33333333,9.4,6.6,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-03-09,33.331666665,8.5,7.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-04-14,433.33166665,14.9,11.7,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-06-08,100.0,22.1,15.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-08-03,833.33,19.0,16.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-09-06,900.0,25.3,18.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-10-13,0.0,16.2,12.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-11-16,0.0,7.0,8.0,Lake Washington-Sammamish River,MacAleer Creek
5303308,2024-12-14,0.0,8.8,7.9,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-01-12,0.0,8.4,7.6,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-02-08,66.67,5.7,5.7,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-03-08,33.33,9.7,8.9,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-04-12,133.33,12.0,10.7,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-05-10,133.33,15.9,12.2,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-06-15,400.0,16.7,12.3,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-07-19,166.67,15.1,14.1,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-08-16,266.67,19.6,15.4,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-09-19,300.0,14.3,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-10-11,533.33,12.9,12.5,Lake Washington-Sammamish River,MacAleer Creek
5303308,2025-11-09,33.33,15.6,10.7,Lake Washington-Sammamish River,MacAleer Creek
